Num	Loc	Z 3.5	Z 4.4144	Z 5.3288	Z 6.2432	Z 7.1576	Z 8.072	Z 8.9864	Z 9.9008	Z 10.8152	Z 11.7296	Z 12.644
8404	7851.15159999873	966.3488	966.3246	966.1702	966.1322	966.0776	966.0764	966.1149	966.2062	966.3642	966.5527	966.8271
8405	7852.06599999873	966.3783	966.3609	966.1946	966.1505	966.1199	966.1208	966.1343	966.1777	966.3167	966.4863	966.8341
8406	7852.98039999873	966.3798	966.3398	966.2321	966.1796	966.1591	966.1352	966.1694	966.2061	966.4357	966.6432	967.1397
8407	7853.89479999873	966.3907	966.3519	966.2593	966.1575	966.1573	966.1572	966.1743	966.2516	966.4097	966.5515	966.8114
8408	7854.80919999873	966.4099	966.3835	966.286	966.1749	966.1656	966.1732	966.208	966.288	966.4579	966.5992	966.8203
8409	7855.72359999873	966.4	966.3942	966.2626	966.1788	966.1523	966.1658	966.186	966.2606	966.3628	966.6144	966.7935
8410	7856.63799999873	966.3998	966.3844	966.2787	966.1585	966.1364	966.1531	966.184	966.2472	966.3539	966.519	966.7769
8411	7857.55239999873	966.4359	966.4314	966.3123	966.2357	966.1801	966.179	966.2409	966.299	966.4153	966.5392	966.7571
8412	7858.46679999873	966.4446	966.441	966.3113	966.2402	966.1935	966.1987	966.233	966.3038	966.3985	966.637	966.938
8413	7859.38119999873	966.4605	966.4343	966.3058	966.2484	966.187	966.1936	966.2318	966.3112	966.3896	966.5166	966.7469
8414	7860.29559999873	966.4728	966.4146	966.2952	966.2362	966.204	966.2248	966.2463	966.3941	966.4335	966.4977	966.8284
8415	7861.20999999873	966.474	966.4424	966.2936	966.2134	966.1967	966.2231	966.2371	966.324	966.4178	966.4708	966.7349
8416	7862.12439999873	966.4908	966.4567	966.3287	966.2888	966.2134	966.2391	966.2609	966.3688	966.453	966.559	966.8301
8417	7863.03879999873	966.5005	966.4822	966.3434	966.2661	966.2422	966.2586	966.2781	966.3868	966.4747	966.5633	966.789
8418	7863.95319999873	966.5197	966.5006	966.3221	966.2648	966.2379	966.2747	966.3234	966.3657	966.4958	966.5558	966.8383
8419	7864.86759999873	966.5331	966.5071	966.3522	966.2872	966.2756	966.288	966.3389	966.4159	966.5046	966.569	966.7907
8420	7865.78199999873	966.5473	966.5258	966.3597	966.2935	966.2867	966.3169	966.3366	966.3996	966.5172	966.6221	966.7826
8421	7866.69639999873	966.5576	966.5333	966.3565	966.311	966.2913	966.3168	966.3384	966.4162	966.5137	966.6631	966.8957
8422	7867.61079999873	966.5742	966.54	966.3831	966.3146	966.3011	966.3131	966.3463	966.444	966.5493	966.8645	966.9879
8423	7868.52519999872	966.5775	966.5504	966.3837	966.3353	966.3036	966.3098	966.3361	966.455	966.6672	966.852	966.9101
8424	7869.43959999872	966.5926	966.5496	966.4357	966.3262	966.3146	966.3353	966.3519	966.4558	966.5922	966.8	966.9782
8425	7870.35399999872	966.6083	966.5857	966.4639	966.3703	966.339	966.3686	966.4012	966.5085	966.6528	966.8896	967.0591
8426	7871.26839999872	966.6226	966.5972	966.4273	966.366	966.3504	966.3627	966.3893	966.5149	966.658	966.7707	967.0106
8427	7872.18279999872	966.6338	966.6181	966.4374	966.3829	966.3699	966.3799	966.3943	966.5331	966.7211	966.8992	967.1058
8428	7873.09719999872	966.6578	966.6235	966.4775	966.3978	966.3901	966.3838	966.4029	966.535	966.7198	967.059	967.3839
8429	7874.01159999872	966.6588	966.6299	966.478	966.3842	966.3757	966.3791	966.3808	966.5052	966.7379	966.9436	967.1121
8430	7874.92599999872	966.6696	966.635	966.4838	966.4033	966.3865	966.401	966.402	966.523	966.7199	966.8207	967.0687
8431	7875.84039999872	966.6878	966.6088	966.5134	966.4091	966.4026	966.4264	966.4501	966.5788	966.7849	966.897	967.2526
8432	7876.75479999872	966.6888	966.6582	966.5388	966.4304	966.4055	966.4326	966.4366	966.5867	966.7562	966.9066	967.1797
8433	7877.66919999872	966.7042	966.6848	966.5475	966.4194	966.4187	966.4341	966.4728	966.6016	966.7739	966.7693	967.0073
8434	7878.58359999872	966.7081	966.6929	966.5596	966.4245	966.4166	966.4267	966.4608	966.5734	966.7596	966.7938	967.1214
8435	7879.49799999872	966.7175	966.6804	966.5394	966.4353	966.4119	966.442	966.4854	966.5529	966.6525	966.7314	967.3144
8436	7880.41239999872	966.7333	966.6961	966.5628	966.4531	966.4495	966.4551	966.4941	966.5801	966.7268	966.9299	967.7822
8437	7881.32679999872	966.7402	966.7131	966.528	966.4669	966.4583	966.4719	966.4825	966.5586	966.798	966.9045	967.0336
8438	7882.24119999872	966.752	966.6949	966.5808	966.4482	966.4504	966.4649	966.4891	966.5674	966.7632	966.8308	967.0148
8439	7883.15559999872	966.7581	966.7132	966.548	966.4871	966.4523	966.4767	966.4819	966.5695	966.6909	966.9168	967.8351
8440	7884.06999999872	966.7693	966.7054	966.568	966.5058	966.4486	966.4854	966.4816	966.581	966.6663	966.745	966.9301
8441	7884.98439999872	966.7826	966.7596	966.6342	966.5137	966.5178	966.504	966.5349	966.6166	966.6575	966.7374	966.9894
8442	7885.89879999872	966.7951	966.76	966.6035	966.5257	966.5336	966.5318	966.5714	966.6343	966.6924	966.9955	967.3544
8443	7886.81319999872	966.8117	966.802	966.6406	966.5536	966.554	966.5633	966.5834	966.6746	966.7534	967.1754	967.3743
8444	7887.72759999872	966.8128	966.8044	966.6271	966.551	966.5336	966.5489	966.5836	966.6255	966.6758	966.8555	967.394
8445	7888.64199999872	966.813	966.8144	966.6518	966.5551	966.5273	966.5529	966.5811	966.6583	966.6773	966.8962	967.0215
8446	7889.55639999872	966.8146	966.7774	966.7115	966.593	966.5335	966.5771	966.5851	966.6285	966.7122	967.239	966.999
8447	7890.47079999872	966.833	966.8164	966.6929	966.6065	966.5655	966.5693	966.6199	966.662	966.7853	967.0229	967.0684
8448	7891.38519999872	966.8456	966.8315	966.6754	966.6107	966.5635	966.5754	966.6141	966.7277	966.8023	966.8921	967.8493
8449	7892.29959999872	966.8397	966.8345	966.6959	966.63	966.5983	966.584	966.5878	966.6804	966.8057	966.8142	967.3579
8450	7893.21399999872	966.8496	966.8386	966.7097	966.6367	966.6096	966.5965	966.6383	966.7388	966.8778	967.1007	967.2338
8451	7894.12839999872	966.8564	966.845	966.7429	966.6628	966.6281	966.6254	966.6376	966.7391	966.9128	967.0863	968.929
8452	7895.04279999872	966.8656	966.8511	966.7487	966.6378	966.6146	966.6329	966.6559	966.7369	966.8977	966.9597	967.2486
8453	7895.95719999871	966.8623	966.8399	966.7455	966.6754	966.6016	966.6364	966.662	966.7189	966.8973	967.0579	967.2548
8454	7896.87159999871	966.8685	966.8472	966.7421	966.6525	966.6256	966.6377	966.6685	966.7335	966.7984	966.967	967.0966
8455	7897.78599999871	966.8882	966.8707	966.7336	966.6967	966.631	966.6732	966.69	966.7378	966.7905	966.8732	967.0323
8456	7898.70039999871	966.8878	966.8652	966.7525	966.7008	966.652	966.6732	966.724	966.7699	966.8577	967.0485	967.0963
8457	7899.61479999871	966.8922	966.8829	966.7999	966.713	966.6692	966.6892	966.7256	966.7799	966.9012	967.0268	967.2934
8458	7900.52919999871	966.9133	966.9026	966.7747	966.714	966.7196	966.7295	966.7828	966.8533	966.9701	967.0645	967.1639
8459	7901.44359999871	966.923	966.912	966.768	966.725	966.6935	966.7128	966.7695	966.8588	966.9108	967.0466	967.1099
8460	7902.35799999871	966.9249	966.9312	966.7759	966.7137	966.7074	966.7118	966.7634	966.8119	966.916	967.1048	967.1431
8461	7903.27239999871	966.9303	966.9242	966.79	966.682	966.6848	966.7215	966.7388	966.8117	966.8929	966.999	967.1939
8462	7904.18679999871	966.9291	966.9233	966.8011	966.7316	966.718	966.7454	966.7249	966.8325	966.8561	967.2354	967.0494
8463	7905.10119999871	966.9428	966.9336	966.836	966.7551	966.7411	966.7786	966.7802	966.858	966.8812	966.9963	968.0056
8464	7906.01559999871	966.9637	966.9499	966.8563	966.79	966.7339	966.7631	966.7944	966.869	966.9225	967.2512	968.3459
8465	7906.92999999871	966.9891	966.9579	966.8434	966.8416	966.7905	966.8694	966.9034	966.9479	966.9523	967.0012	967.3112
8466	7907.84439999871	966.9913	966.9609	966.8412	966.8548	966.7838	966.8537	966.8958	966.9034	966.9233	966.9512	967.1058
8467	7908.75879999871	966.9838	966.9708	966.8357	966.7711	966.7603	966.8764	966.8561	966.9011	966.9169	966.9417	967.1005
8468	7909.67319999871	967.0126	966.9807	966.8693	966.8293	966.7847	966.8547	966.8647	966.9153	966.9368	967.0692	967.3625
8469	7910.58759999871	967.0142	967.0043	966.8746	966.8035	966.8103	966.8348	966.8593	966.8947	966.9764	967.0849	967.6084
8470	7911.50199999871	967.0165	967.0149	966.8682	966.8273	966.8323	966.8665	966.887	966.9339	966.9914	967.3238	967.2012
8471	7912.41639999871	967.0449	967.033	966.9261	966.8563	966.8597	966.8839	966.9118	966.9666	967.0358	967.0939	967.2629
8472	7913.33079999871	967.0385	967.0217	966.89	966.8434	966.8475	966.8699	966.8996	966.9375	967.0186	967.0645	967.2904
8473	7914.24519999871	967.0496	967.0128	966.9009	966.8478	966.8526	966.8671	966.8837	966.9525	967.0431	967.0815	967.5027
8474	7915.15959999871	967.0601	967.0399	966.9369	966.8633	966.8607	966.877	966.9102	966.9704	967.0406	967.1116	967.4451
8475	7916.07399999871	967.0775	967.0374	966.9183	966.8854	966.882	966.8923	966.9127	966.958	967.0681	967.1927	967.3089
8476	7916.98839999871	967.0822	967.0569	966.9198	966.8843	966.8788	966.892	966.9529	967.0013	967.0657	967.202	967.4856
8477	7917.90279999871	967.1012	967.0586	966.9399	966.89	966.8839	966.8927	966.9364	967.0398	967.1215	967.2819	967.9907
8478	7918.81719999871	967.1116	967.0867	966.9698	966.8954	966.8842	966.8963	966.935	967.0116	967.1141	967.2375	967.3459
8479	7919.73159999871	967.1116	967.0689	966.9491	966.9077	966.8882	966.8929	966.9556	966.9929	967.0791	967.182	967.3883
8480	7920.64599999871	967.1262	967.0826	967.0171	966.9544	966.9229	966.9111	966.966	967.0056	967.0842	967.3301	967.4206
8481	7921.56039999871	967.1333	967.1038	967.0086	966.976	966.9635	966.9736	967.0065	967.0282	967.0835	967.1671	967.5602
8482	7922.4747999987	967.1437	967.0983	967.035	967.0173	966.9983	967.0062	967.0231	967.0638	967.1121	967.2105	967.3857
8483	7923.3891999987	967.1541	967.1365	967.0228	967.0009	967.0076	967.0024	967.027	967.0577	967.1121	967.1914	967.5832
8484	7924.3035999987	967.1692	967.1222	967.0535	967.0273	967.0106	967.0198	967.0313	967.0754	967.116	967.4603	967.421
8485	7925.2179999987	967.1879	967.1362	967.0762	967.0261	967.0148	967.0532	967.0427	967.0834	967.1616	967.3633	967.5281
8486	7926.1323999987	967.2256	967.198	967.0925	967.0345	967.0487	967.0551	967.0959	967.1151	967.1707	967.4209	967.5739
8487	7927.0467999987	967.236	967.2012	967.1129	967.0392	967.0299	967.0714	967.1133	967.1431	967.1784	967.4033	967.8552
8488	7927.9611999987	967.2454	967.2162	967.0667	967.0125	967.0255	967.0886	967.1055	967.1342	967.1594	967.2516	967.498
8489	7928.8755999987	967.2593	967.2265	967.1235	967.0408	967.0444	967.0931	967.1083	967.126	967.175	967.1965	967.3904
8490	7929.7899999987	967.2666	967.2357	967.1241	967.0314	967.0337	967.1093	967.1049	967.1368	967.1754	967.2325	968.2679
8491	7930.7043999987	967.282	967.2537	967.1054	967.0992	967.0724	967.0969	967.1171	967.1667	967.1863	967.2491	968.0967
8492	7931.6187999987	967.2889	967.2658	967.1165	967.0651	967.0643	967.0994	967.1111	967.1577	967.2083	967.2388	967.4435
8493	7932.5331999987	967.3018	967.2698	967.1284	967.073	967.08	967.111	967.1245	967.1918	967.2413	967.3069	967.7025
8494	7933.4475999987	967.3032	967.2463	967.1041	967.0664	967.0708	967.0908	967.11	967.1465	967.23	967.2806	967.7375
8495	7934.3619999987	967.3004	967.2585	967.1163	967.0568	967.0636	967.0889	967.092	967.152	967.1906	967.2263	968.1041
8496	7935.2763999987	967.3118	967.2804	967.1354	967.0845	967.074	967.1129	967.1337	967.1666	967.205	967.244	967.639
8497	7936.1907999987	967.3246	967.2789	967.1465	967.1036	967.0975	967.1154	967.1165	967.1755	967.2074	967.2649	967.554
8498	7937.1051999987	967.3347	967.2927	967.1563	967.1173	967.1122	967.1344	967.1562	967.1873	967.2461	967.2983	967.5039
8499	7938.0195999987	967.3345	967.3254	967.2014	967.1495	967.1333	967.1441	967.1566	967.2059	967.2814	967.3112	967.4566
8500	7938.9339999987	967.3534	967.3087	967.1926	967.1394	967.1349	967.1493	967.1608	967.254	967.2766	967.3129	967.6306
8501	7939.8483999987	967.3645	967.3115	967.204	967.1378	967.1309	967.1472	967.1592	967.2216	967.2642	967.3218	967.6186
8502	7940.7627999987	967.3707	967.34	967.2136	967.1635	967.1469	967.1497	967.2052	967.2202	967.2689	967.4335	967.7268
8503	7941.6771999987	967.3882	967.3652	967.2335	967.1731	967.1637	967.1767	967.2037	967.2358	967.2716	967.3342	967.9412
8504	7942.5915999987	967.4015	967.3823	967.2383	967.1746	967.1742	967.1753	967.211	967.2535	967.3362	967.3535	968.3229
8505	7943.5059999987	967.4079	967.3908	967.2617	967.1745	967.1693	967.1746	967.1976	967.2471	967.3447	967.4781	967.809
8506	7944.4203999987	967.4089	967.3726	967.2587	967.1866	967.1777	967.1712	967.217	967.2629	967.3325	967.4125	967.7132
8507	7945.3347999987	967.4252	967.3979	967.3015	967.1899	967.2047	967.2348	967.248	967.3272	967.3463	967.5881	967.8079
8508	7946.2491999987	967.4286	967.3996	967.2857	967.2067	967.2165	967.2328	967.2783	967.2914	967.3362	967.6564	967.8229
8509	7947.1635999987	967.4397	967.4249	967.3528	967.2696	967.2839	967.2961	967.2786	967.3061	967.3431	967.5839	967.7422
8510	7948.0779999987	967.4576	967.4203	967.3453	967.2812	967.2705	967.2701	967.3127	967.3123	967.3588	967.5243	967.7814
8511	7948.9923999987	967.4645	967.4359	967.3368	967.301	967.2631	967.3306	967.316	967.3233	967.36	967.434	968.0451
8512	7949.90679999869	967.483	967.4653	967.3579	967.3141	967.3026	967.3231	967.342	967.3753	967.3936	967.4641	967.7438
8513	7950.82119999869	967.4827	967.4708	967.3588	967.2778	967.2792	967.2904	967.2967	967.3267	967.371	967.3889	967.572
8514	7951.73559999869	967.4902	967.4582	967.3428	967.283	967.29	967.3033	967.3187	967.3434	967.3826	967.4175	967.6641
8515	7952.64999999869	967.4865	967.4618	967.3582	967.2894	967.2932	967.3203	967.3094	967.3423	967.388	967.4692	967.6393
8516	7953.56439999869	967.5076	967.4962	967.3887	967.3212	967.334	967.3478	967.3742	967.4042	967.451	967.465	967.744
8517	7954.47879999869	967.5228	967.4869	967.3947	967.3238	967.3274	967.3418	967.3632	967.416	967.4444	967.5649	967.8154
8518	7955.39319999869	967.5154	967.463	967.3459	967.3187	967.3227	967.3226	967.3365	967.3766	967.4158	967.4439	967.5933
8519	7956.30759999869	967.5264	967.4864	967.3874	967.3342	967.3347	967.3381	967.3604	967.3929	967.4244	967.4384	967.6271
8520	7957.22199999869	967.5272	967.4935	967.4126	967.3296	967.3261	967.3367	967.3703	967.4058	967.4308	967.4561	967.6324
8521	7958.13639999869	967.5487	967.5018	967.4351	967.3582	967.3416	967.3488	967.3851	967.4427	967.4514	967.5124	967.6538
8522	7959.05079999869	967.5591	967.5142	967.4436	967.3876	967.3542	967.3796	967.4037	967.4667	967.4839	967.4874	967.6428
8523	7959.96519999869	967.5576	967.5381	967.4355	967.3783	967.3735	967.3759	967.4026	967.4464	967.4811	967.5285	967.736
8524	7960.87959999869	967.5628	967.5234	967.4189	967.3827	967.368	967.3803	967.4029	967.4297	967.5	967.5856	969.3129
8525	7961.79399999869	967.5616	967.539	967.4233	967.3852	967.3689	967.3656	967.3826	967.4379	967.4735	967.5798	967.6683
8526	7962.70839999869	967.5775	967.5546	967.4493	967.4045	967.3912	967.3913	967.407	967.4713	967.5131	967.5458	967.6719
8527	7963.62279999869	967.5911	967.5521	967.4854	967.4179	967.3991	967.4032	967.4503	967.4813	967.5176	967.5267	967.6924
8528	7964.53719999869	967.5988	967.5589	967.4954	967.4473	967.4071	967.4045	967.4522	967.4609	967.506	967.5702	967.7155
8529	7965.45159999869	967.6084	967.5764	967.4892	967.4434	967.4233	967.4261	967.4454	967.4614	967.5072	967.5818	967.7263
8530	7966.36599999869	967.6239	967.5826	967.5038	967.4555	967.437	967.4465	967.4681	967.5037	967.5433	967.6053	967.7455
8531	7967.28039999869	967.6271	967.5982	967.5197	967.4528	967.4371	967.4548	967.4727	967.5118	967.5822	967.6124	967.8051
8532	7968.19479999869	967.6367	967.6138	967.5162	967.459	967.4503	967.4452	967.4762	967.5082	967.601	967.6592	967.7672
8533	7969.10919999869	967.646	967.6387	967.5523	967.4767	967.4519	967.4542	967.4752	967.5061	967.5627	967.6226	967.7848
8534	7970.02359999869	967.6508	967.618	967.5248	967.4711	967.4611	967.4413	967.4794	967.5112	967.5543	967.6148	967.7542
8535	7970.93799999869	967.6538	967.6205	967.5402	967.4937	967.4711	967.4653	967.4924	967.5509	967.6114	967.6292	967.8297
8536	7971.85239999869	967.6693	967.6235	967.551	967.5067	967.4819	967.4916	967.5079	967.5703	967.6163	967.641	967.858
8537	7972.76679999869	967.6714	967.6324	967.5552	967.4813	967.4731	967.4843	967.5031	967.5411	967.629	967.8324	968.3108
8538	7973.68119999869	967.6785	967.6332	967.5435	967.4882	967.4907	967.4827	967.5208	967.5479	967.6115	967.8702	968.2593
8539	7974.59559999869	967.6902	967.6547	967.5875	967.507	967.5049	967.5038	967.536	967.579	967.6217	967.7553	967.9395
8540	7975.50999999869	967.7012	967.6603	967.5772	967.5383	967.522	967.5212	967.5422	967.5925	967.6479	967.725	967.9209
8541	7976.42439999868	967.7078	967.6518	967.5756	967.54	967.5367	967.5196	967.5339	967.5946	967.6511	967.7042	967.9305
8542	7977.33879999868	967.7161	967.674	967.5762	967.5385	967.5045	967.5128	967.5385	967.5787	967.6453	967.7703	967.8914
8543	7978.25319999868	967.7183	967.6636	967.5767	967.5323	967.5186	967.5104	967.5327	967.5794	967.652	967.774	968.006
8544	7979.16759999868	967.7234	967.6932	967.5624	967.5413	967.5122	967.5114	967.5527	967.5985	967.6898	967.8533	968.0492
8545	7980.08199999868	967.7437	967.6917	967.6057	967.5385	967.5215	967.5171	967.5711	967.6136	967.6974	967.8107	967.9919
8546	7980.99639999868	967.7625	967.7396	967.6145	967.5707	967.5638	967.5728	967.6063	967.6343	967.6793	967.7371	968.1019
8547	7981.91079999868	967.7668	967.7197	967.6359	967.5908	967.5844	967.5756	967.5856	967.6219	967.676	967.8641	968.1379
8548	7982.82519999868	967.7696	967.7359	967.6135	967.579	967.5532	967.5537	967.5805	967.6267	967.7081	967.9591	967.926
8549	7983.73959999868	967.7697	967.7268	967.6545	967.5697	967.5413	967.545	967.58	967.6148	967.6909	967.7404	968.1564
8550	7984.65399999868	967.7845	967.7574	967.6393	967.5773	967.5757	967.5612	967.5887	967.6348	967.7258	967.8124	967.9597
8551	7985.56839999868	967.7972	967.7789	967.6972	967.6036	967.5723	967.5975	967.6422	967.6478	967.7057	968.3503	968.0076
8552	7986.48279999868	967.8135	967.799	967.7167	967.6171	967.6315	967.6311	967.6466	967.6581	967.7378	967.8656	968.0547
8553	7987.39719999868	967.8246	967.8004	967.6845	967.6349	967.6105	967.6468	967.6402	967.683	967.7589	967.8585	968.4376
8554	7988.31159999868	967.8079	967.7973	967.7236	967.5892	967.6038	967.6	967.6045	967.6234	967.6749	967.9028	968.261
8555	7989.22599999868	967.8233	967.8027	967.7293	967.6192	967.5977	967.5986	967.6066	967.6215	967.6682	967.8527	967.9493
8556	7990.14039999868	967.838	967.8247	967.7469	967.629	967.6124	967.5984	967.6299	967.6445	967.6711	967.7778	968.0131
8557	7991.05479999868	967.853	967.8494	967.7864	967.6451	967.6287	967.6384	967.639	967.6647	967.7181	967.8195	968.5938
8558	7991.96919999868	967.8622	967.8671	967.7706	967.6667	967.6373	967.6275	967.6453	967.6658	967.7187	967.7722	967.9458
8559	7992.88359999868	967.8735	967.8759	967.8107	967.6452	967.6194	967.6271	967.6353	967.645	967.7051	967.7394	968.6672
8560	7993.79799999868	967.8751	967.8751	967.7969	967.6804	967.6804	967.6752	967.6506	967.6497	967.6909	967.7722	967.9448
8561	7994.71239999868	967.8849	967.8893	967.8016	967.6711	967.6534	967.6662	967.6564	967.6672	967.6799	967.7417	967.89
8562	7995.62679999868	967.902	967.8773	967.8068	967.666	967.6746	967.6895	967.6814	967.6869	967.6978	967.746	968.0943
8563	7996.54119999868	967.9261	967.8942	967.8358	967.712	967.7126	967.6957	967.7612	967.7361	967.739	967.7631	967.9454
